"history_id","user_id","location","recorded_at","transport_mode"
3166,9,POINT (-84.0073993 34.0057713),2026-09-08 05:25:54.091 -0400,
3165,9,POINT (-84.0073918 34.0057837),2026-09-08 05:24:52.229 -0400,
3164,9,POINT (-84.00739 34.0057871),2026-09-08 05:23:51.347 -0400,
3163,9,POINT (-84.0073987 34.0057771),2026-09-08 05:22:50.157 -0400,
3162,9,POINT (-84.0073979 34.0057797),2026-09-08 05:21:49.844 -0400,
3161,9,POINT (-84.0074128 34.0057663),2026-09-08 05:20:48.513 -0400,
3160,9,POINT (-84.0074059 34.0057668),2026-09-08 05:19:47.789 -0400,
3159,9,POINT (-84.0073876 34.005787),2026-09-08 05:18:46.961 -0400,
3158,9,POINT (-84.0074074 34.0057542),2026-09-08 05:17:46.754 -0400,
3157,9,POINT (-84.0073922 34.0057949),2026-09-08 05:16:44.858 -0400,
3156,9,POINT (-84.0073858 34.0057897),2026-09-08 05:15:43.726 -0400,
3155,9,POINT (-84.0073877 34.0057929),2026-09-08 05:14:42.799 -0400,
3154,9,POINT (-84.007388 34.0057881),2026-09-08 05:13:40.841 -0400,
3153,9,POINT (-84.0073928 34.0057931),2026-09-08 05:12:38.929 -0400,
3152,9,POINT (-84.0073878 34.0057935),2026-09-08 05:11:36.977 -0400,
3151,9,POINT (-84.0073897 34.0057874),2026-09-08 05:10:35.819 -0400,
3150,9,POINT (-84.007391 34.0057848),2026-09-08 05:09:34.113 -0400,
3149,9,POINT (-84.0074192 34.0057609),2026-09-08 05:08:32.146 -0400,
3148,9,POINT (-84.0073938 34.0057918),2026-09-08 05:07:30.106 -0400,
3147,9,POINT (-84.0073939 34.0057914),2026-09-08 05:06:16.193 -0400,
3146,9,POINT (-84.0073943 34.0057928),2026-09-08 05:05:13.841 -0400,
3145,9,POINT (-84.0074106 34.0057853),2026-09-08 05:04:11.897 -0400,
